occ_year,occ_month,occ_dow,occ_day,occ_hour,division,premises_type,bike_make,bike_type,bike_colour,bike_cost
2017,July,Sunday,30,23,D51,Outside,CC,RC,BLK,549.99
2017,July,Friday,28,10,D51,Outside,CANNONDALE,OT,BLUBLK,3200
2017,July,Friday,28,18,D53,Outside,GI,TO,GRY,500
2017,June,Wednesday,14,19,D51,Commercial,CA,OT,BLK,800
2017,July,Thursday,27,22,D14,House,EMMO,EL,BLK,1200
2017,July,Sunday,30,5,D14,Outside,OTHER,EL,BLK,500
2017,July,Monday,31,23,D51,Apartment,FJ,RG,RED,700
2017,July,Monday,31,18,D13,Outside,RA,MT,PLE,200
2017,July,Thursday,27,18,D14,Apartment,IN,RG,WHI,400
2017,July,Monday,31,20,D51,Apartment,OT,RC,BLU,1100
2017,July,Friday,28,8,D53,Outside,GIANT,OT,BLK,500
2017,July,Monday,31,23,D14,House,GI,TO,BLU,400
2017,July,Sunday,30,13,D51,Other,OT,EL,TRQ,1499
2017,August,Tuesday,1,9,D51,Outside,SU,MT,BLK,150
2017,July,Sunday,23,16,D51,Apartment,SC,MT,BLK,350
2017,August,Tuesday,1,14,D13,Apartment,FJ,TO,GRN,350
2017,July,Saturday,29,20,D52,Outside,GT,RG,GRY,500
2017,August,Tuesday,1,8,D52,Outside,OT,RC,RED,1500
2017,July,Monday,31,23,D14,House,GI,TO,BLU,850
2017,July,Tuesday,25,13,D52,Commercial,CA,RC,WHI,2399.95
2017,July,Friday,28,12,D14,Outside,OT,RG,BLK,1000
2017,August,Wednesday,2,7,D22,Outside,TR,OT,BLK,700
2017,August,Wednesday,2,6,D53,Other,CA,RC,WHI,1600
2017,July,Sunday,30,10,D23,House,OT,RC,BLU,200
2017,July,Monday,31,17,D51,Apartment,OT,RG,WHI,600
2017,August,Tuesday,1,17,D51,Outside,OT,RG,BLK,550
2017,August,Wednesday,2,6,D53,Other,CA,RC,WHI,1700
2017,July,Saturday,29,17,D14,Apartment,NO,RG,PLE,750
2017,August,Wednesday,2,10,D14,Outside,SC,MT,RED,200
2017,August,Wednesday,2,7,D52,Other,GI,OT,BLK,750
2017,August,Tuesday,1,9,D52,Commercial,OT,RG,ONG,900
2017,August,Tuesday,1,23,D14,Commercial,GI,RG,LGR,600
2017,July,Monday,31,11,D32,Transit,TR,MT,BLU,300
2017,July,Tuesday,25,20,D52,Outside,DB,MT,RED,150
2017,July,Tuesday,25,22,D52,Outside,CC,OT,OTH,300
2017,August,Wednesday,2,16,D14,Outside,TR,RG,RED,600
2017,July,Friday,28,17,D14,Outside,OT,RC,BLK,1200
2017,July,Wednesday,26,20,D52,Apartment,UK,MT,GRY,1300
2017,August,Thursday,3,12,D52,Outside,CA,OT,None,900
2017,July,Sunday,30,1,D23,House,UNKNOWN MAKE,MT,BLU,100
2017,August,Thursday,3,10,D13,Other,OTHER,FO,BLK,700
2017,August,Tuesday,1,15,D53,Outside,KO,MT,RED,100
2017,July,Tuesday,25,7,D51,Outside,RA,MT,GRY,450
2017,August,Wednesday,2,17,D11,House,GI,RG,PLE,500
2017,July,Saturday,29,18,D52,Outside,SC,MT,ONG,700
2017,July,Wednesday,26,19,D55,House,SPECIALIZED,MT,WHI,400
2017,August,Thursday,3,22,D14,Outside,KH,OT,GRY,500
2017,August,Thursday,3,23,D14,Other,OT,MT,BLU,460
2017,August,Friday,4,20,D14,Outside,KHS,RG,GRY,500
2017,July,Saturday,22,16,D13,House,TR,RG,BLK,1200
2016,August,Friday,5,2,D14,Commercial,CC,MT,WHI,499
2017,August,Saturday,5,10,D14,Other,SPECIALIZED,MT,LBL,2500
2017,August,Friday,4,11,D32,Apartment,OT,MT,WHI,700
2017,August,Saturday,5,13,D55,Other,TR,MT,BLK,2500
2017,August,Saturday,5,7,D52,Educational,RM,MT,BLU,600
2017,August,Saturday,5,12,D52,Educational,CC,RG,BLK,500
2017,August,Tuesday,1,5,D41,Outside,EMMO,EL,WHI,1500
2017,August,Saturday,5,21,D52,Commercial,NORCO,OT,WHI,600
2017,August,Saturday,5,15,D55,Outside,RA,RC,WHI,1000
2017,August,Friday,4,7,D55,Transit,SC,OT,OTH,350
2017,August,Saturday,5,23,D12,House,SPECIALIZED,RC,WHI,5000
2017,August,Sunday,6,13,D22,Commercial,TREK,RC,WHI,7000
2017,August,Saturday,5,15,D14,Outside,SC,MT,RED,514
2017,August,Wednesday,2,17,D55,Other,TR,TO,GRY,800
2017,August,Saturday,5,18,D33,Commercial,OT,MT,SIL,400
2017,July,Friday,21,18,D14,Outside,OT,RG,DGR,400
2017,August,Sunday,6,12,D52,Outside,CC,RG,BLU,338.99
2017,August,Sunday,6,19,D51,Apartment,OT,TO,BLK,350
2017,July,Wednesday,19,12,D14,Apartment,ARGON 18,RC,BLKWHI,6000
2017,August,Saturday,5,23,D12,House,OTHER,MT,WHI,1000
2017,August,Saturday,5,23,D53,Other,GIANT,MT,WHI,1100
2017,August,Saturday,5,23,D53,Other,SPECIALIZED,RC,BUR,3000
2017,August,Saturday,5,23,D53,Other,LOOK,RC,BLK WH,6000
2017,August,Saturday,5,23,D53,Other,CANNONDALE,RC,BLK WH,7000
2017,June,Sunday,25,4,D14,Other,NORCO,RG,SIL,1000
2017,August,Sunday,6,16,D33,Outside,SUPERCYCLE,OT,BLU,300
2017,August,Thursday,3,16,D51,Commercial,GI,MT,WHI,1380
2017,August,Saturday,5,15,D55,Outside,RA,RC,WHI,1000
2017,August,Monday,7,15,D11,Commercial,GI,MT,BLK,550
2017,July,Friday,28,13,D32,Outside,CCM,RG,WHIBLU,370
2017,July,Monday,17,2,D55,Other,OT,RG,DGR,475
2017,August,Saturday,5,8,D32,Commercial,NO,MT,BLK,900
2017,July,Sunday,16,7,D14,Apartment,GI,RG,GRY,600
2017,July,Monday,31,8,D51,Apartment,OT,MT,BLK,2200
2017,August,Tuesday,8,9,D51,Apartment,OT,RG,GRN,600
2017,August,Saturday,5,23,D55,Apartment,SU,RG,MRN,100
2017,August,Thursday,3,9,D55,Other,KO,RG,BLK,1500
2017,July,Monday,31,11,D51,Apartment,OT,MT,BLK,900
2017,August,Tuesday,8,16,D23,Outside,CC,MT,GRY,269.99
2017,August,Tuesday,8,9,D52,Other,OT,MT,BLK,100
2017,August,Tuesday,8,13,D52,Commercial,UK,RG,LGR,600
2017,August,Tuesday,8,8,D51,Outside,SU,RG,BLK,110
2017,August,Monday,7,15,D14,Commercial,GI,MT,BLU,750
2017,August,Friday,4,7,D51,Outside,SU,OT,BLU,750
2017,August,Tuesday,1,10,D52,Outside,OT,RC,RED,1500
2017,August,Tuesday,8,11,D31,Educational,SC,RC,GRY,1500
2017,August,Friday,4,19,D32,Apartment,OT,TO,ONG,300
2017,August,Tuesday,8,9,D53,Other,NO,RG,GRY,1100
2017,April,Saturday,8,18,D55,House,SC,RG,BLK,120
2017,August,Tuesday,8,10,D11,House,KH,RC,PLE,1500
2017,August,Tuesday,8,20,D32,Outside,OT,MT,BLK,1000
2017,August,Saturday,5,13,D52,Outside,NO,RG,BLK,729
2017,August,Friday,4,14,D11,Outside,GIANT,OT,SILWHI,400
2017,August,Thursday,3,9,D55,Other,OT,MT,BLK,650
2017,August,Monday,7,9,D52,Outside,CANNONDALE,TO,BLK,1300
2017,July,Monday,31,11,D51,Apartment,OT,OT,BLK,1016.99
2017,July,Saturday,15,12,D52,Apartment,OTHER,MT,LBL,120
2017,August,Friday,4,11,D52,Other,OT,RG,BLK,400
2017,July,Wednesday,26,1,D11,House,OT,OT,BLK,350
2017,August,Sunday,6,7,D14,Outside,UK,OT,RED,500
2017,August,Tuesday,8,21,D51,Outside,OT,OT,RED,679.95
2017,August,Tuesday,1,15,D33,House,OT,MT,BLK,406.77
2017,August,Monday,7,15,D53,Apartment,OT,OT,DBL,200
2017,August,Tuesday,8,20,D32,Commercial,TR,MT,BLK,1500
2017,August,Tuesday,8,20,D14,Commercial,FJ,OT,SIL,625
2017,August,Tuesday,8,16,D52,Apartment,OT,RC,RED,2000
2017,August,Tuesday,8,2,D51,House,OT,EL,BLK,2500
2017,July,Tuesday,25,22,D52,Apartment,UK,EL,None,1900
2017,August,Wednesday,2,15,D41,Other,HF,BM,BLU,110.74
2017,August,Wednesday,9,7,D55,Transit,UK,RC,BLK,680
2017,August,Wednesday,9,8,D51,Apartment,GI,MT,WHI,750
2017,August,Monday,7,20,D11,Commercial,UK,MT,None,100
2017,August,Tuesday,8,21,D14,Outside,OT,OT,BLK,250
2017,July,Friday,14,13,D52,Apartment,OTHER,MT,GRYGRN,200
2017,August,Tuesday,8,21,D52,Commercial,OT,RG,DGR,650
2017,August,Tuesday,8,19,D43,House,BOULDER,MT,BLU,600
2017,August,Tuesday,1,5,D11,Other,TREK,MT,GRN,400
2017,August,Tuesday,8,21,D52,Commercial,SC,FO,RED,450
2017,August,Tuesday,1,5,D11,Other,NARCO,MT,GRY,400
2017,August,Wednesday,9,8,D51,Apartment,GI,TO,WHI,500
2017,August,Thursday,10,20,D52,Outside,UK,EL,WHI,3000
2017,August,Friday,4,18,D41,Apartment,GT,MT,ONG,350
2017,August,Thursday,10,8,D52,Other,NO,RG,BLK,689.3
2017,August,Thursday,10,21,D52,Outside,SC,OT,RED,450
2017,August,Thursday,10,19,D52,Outside,OT,OT,BGE,3500
2017,August,Thursday,10,19,D52,Commercial,SC,RG,DBL,550
2017,August,Wednesday,9,1,D51,House,GT,RG,WHI,800
2017,August,Saturday,5,8,D51,Outside,TREK,OT,BLU,550
2017,August,Wednesday,9,19,D43,Outside,RM,TO,BLK,1000
2017,August,Wednesday,9,20,D55,Apartment,OT,OT,BLK,1600
2017,August,Saturday,5,16,D53,Outside,RM,MT,RED,3751.6
2017,August,Tuesday,8,19,D55,House,OT,RG,GRY,1800
2017,June,Monday,19,2,D14,Outside,OT,TO,CRM,720
2017,August,Monday,7,18,D52,Commercial,GI,MT,BLK,450
2017,August,Thursday,10,2,D55,Outside,GI,RG,None,700
2017,August,Wednesday,9,19,D43,Outside,CA,TO,BLK,1000
2017,August,Thursday,10,17,D14,Outside,FJ,RC,None,1050.64
2017,August,Friday,11,15,D51,Outside,NORCO,MT,SILWHI,979
2017,August,Friday,11,13,D55,Outside,STROMER,EL,WHI,1500
2017,July,Friday,21,14,D52,Educational,SUPERCYCLE,MT,GRY,250
2017,August,Wednesday,9,22,D51,Apartment,SPECIALIZED,RC,None,5000
2017,August,Thursday,10,18,D52,Outside,UK,MT,BLK,500
2017,August,Friday,11,1,D52,Apartment,CC,RC,None,250
2017,August,Wednesday,9,13,D51,Outside,OT,TO,LGR,565
2017,August,Friday,11,20,D52,Outside,GI,FO,RED,600
2017,August,Thursday,10,21,D32,Apartment,UK,MT,BLK,1000
2017,August,Friday,11,17,D14,Outside,UK,RG,BLK,1200
2017,August,Friday,11,19,D14,Outside,OT,OT,RED,300
2017,August,Wednesday,9,22,D51,Apartment,SPECIALIZED,RC,None,10000
2017,August,Friday,11,17,D14,Apartment,OT,RG,DBL,1000
2017,August,Wednesday,9,18,D22,Outside,TR,MT,BLK,3000
2017,August,Saturday,12,4,D53,Commercial,UK,TO,BGE,1800
2017,August,Saturday,12,17,D53,Apartment,GI,MT,BLK,1200
2017,August,Saturday,5,23,D22,Apartment,TR,OT,BLK,2000
2017,August,Saturday,12,13,D52,Outside,TR,TO,BLU,600
2017,August,Tuesday,8,14,D51,Outside,GIANT,OT,BLU,600
2017,August,Sunday,6,20,D14,Outside,UNKNOWN,MT,ONG,200
2017,August,Saturday,12,9,D55,Outside,DB,RG,BLK,789.87
2017,August,Thursday,10,21,D32,Apartment,UK,MT,BLK,1000
2017,August,Thursday,10,19,D14,Outside,FJ,RG,BLK,768.4
2017,August,Saturday,12,4,D53,Commercial,UK,TO,BGE,1800
2017,August,Saturday,12,14,D32,Apartment,OT,RG,BLK,563
2017,August,Sunday,13,16,D53,House,SPECIALIZED,RG,REDBLK,2000
2017,August,Tuesday,1,8,D33,Outside,CCM,MT,LGR,125
2017,August,Sunday,13,2,D52,Outside,HUFFY,BM,GRN,150
2017,August,Tuesday,8,14,D52,Outside,UNKNOWN MAKE,SC,LBL,3000
2017,August,Tuesday,8,14,D51,Apartment,UK,OT,None,5000
2017,August,Sunday,13,11,D51,Apartment,CA,RG,GRY,1000
2017,August,Sunday,13,13,D51,Outside,MIA DORA,MT,None,100
2017,August,Sunday,13,6,NSA,Outside,NO,MT,GRY,500
2017,August,Sunday,13,6,NSA,Outside,DB,RG,BLK,789.87
2017,August,Sunday,13,18,D51,Outside,KO,MT,BLK,750
2017,August,Saturday,12,20,D32,Outside,GT,MT,GRY,600
2017,August,Sunday,13,2,D52,Outside,SUPERCYCLE,MT,BLKRED,109
2017,August,Saturday,12,20,D32,Outside,GT,MT,GRY,600
2017,August,Saturday,12,22,D23,House,SCHWINN,TO,None,300
2017,August,Sunday,13,14,D52,Outside,TR,RC,WHI,1000
2017,August,Friday,11,19,D13,Commercial,BI,MT,GRY,700
2017,August,Friday,4,22,D22,Other,UNKNOWN MAKE,MT,GRN,300
2017,July,Monday,24,10,D52,Educational,SUPERCYCLE,RG,WHIPLE,100
2017,July,Monday,24,12,D52,Educational,TREK,OT,SIL,600
2017,August,Thursday,10,16,D14,Outside,UNKNOWN MAKE,EL,BLK,2600
2017,August,Sunday,6,15,D14,Apartment,OT,OT,PLE,850
2017,August,Wednesday,9,13,D13,House,GIANT,RG,SIL,750
2017,August,Friday,4,22,D22,Other,UNKNOWN MAKE,MT,YEL,120
2017,August,Monday,14,4,D41,House,UNKNOWN MAKE,MT,BLK,150
2017,August,Saturday,12,15,D51,Commercial,FJ,OT,DGR,536.75
2017,August,Monday,14,16,D43,Outside,KH,MT,SIL,500
2017,August,Sunday,13,10,D52,House,GT,MT,BLU,250
2017,August,Sunday,13,15,D51,Commercial,UK,MT,SIL,400
2017,August,Sunday,6,15,D52,Transit,OTHER,OT,BLK,133
2017,August,Tuesday,15,17,D51,Outside,GI,RG,BLK,600
2017,August,Tuesday,15,12,D51,Outside,SC,RG,BLU,70
2017,August,Monday,14,23,D51,Outside,CC,MT,BLK,300
2017,July,Wednesday,26,8,D52,Educational,TESSA,MT,BLUWHI,200
2017,August,Monday,14,8,D52,Outside,SC,RG,WHI,500
2017,August,Tuesday,15,2,D52,Outside,BI,OT,DBL,1000
2017,August,Saturday,12,9,D51,Commercial,GI,MT,BLU,700
2017,July,Sunday,30,12,D52,Educational,RVNATE,FO,SILBLK,400
2017,August,Monday,14,3,D51,Outside,OT,TO,MRN,1200
2017,August,Monday,14,20,D53,Apartment,SU,MT,RED,600
2017,August,Monday,14,1,D11,Commercial,FJ,RG,WHI,689.99
2017,August,Tuesday,15,10,D51,Commercial,TR,RG,BLK,700
2017,August,Tuesday,15,11,D53,Outside,GT,MT,BLK,950
2017,August,Monday,14,11,D51,Outside,SC,MT,RED,555
2017,August,Tuesday,15,11,D53,Outside,GT,MT,BLK,700
2017,August,Tuesday,15,6,D53,House,GI,MT,None,1959
2017,August,Sunday,13,17,D14,Outside,RM,MT,BLK,870
2017,August,Tuesday,15,11,D13,House,UK,RG,GRY,650
2017,August,Wednesday,16,17,D11,Outside,TR,RG,MRN,500
2017,August,Tuesday,15,22,D14,Other,UK,OT,GRN,160
2017,August,Wednesday,16,19,D52,Outside,CC,MT,BLK,600
2017,August,Saturday,12,3,D32,Outside,SC,OT,OTH,549.99
2017,August,Wednesday,16,9,D14,Outside,UK,RG,BLK,600
2017,August,Wednesday,16,9,D14,Outside,UK,RG,BLK,600
2017,August,Tuesday,15,23,D51,Commercial,OT,RG,GRY,350
2017,August,Wednesday,16,8,D55,Commercial,OT,RG,SIL,800
2017,August,Tuesday,15,16,D53,Outside,TR,RG,BLK,500
2017,August,Tuesday,1,14,D52,Educational,CCM,OT,BLKBLU,400
2017,August,Tuesday,8,8,D52,Outside,GIANT,OT,WHI,600
2017,August,Monday,14,16,D33,Educational,SU,MT,None,200
2017,August,Tuesday,15,8,D52,Commercial,GI,MT,BLU,400
2017,August,Tuesday,15,11,D13,House,NO,MT,BLU,835
2017,July,Saturday,15,14,D13,Apartment,CA,RC,None,3300
2017,August,Monday,14,18,D53,Apartment,GT,RG,BLU,519.99
2017,August,Monday,14,20,D13,House,CANNONDALE,MT,GRYRED,999
2017,August,Wednesday,16,22,D11,Other,UK,MT,TRQ,1200
2017,August,Thursday,17,16,D55,House,UNKNOWN MAKE,OT,GRN,300
2017,July,Wednesday,19,9,D14,Outside,OT,RG,LBL,150
2017,August,Wednesday,16,8,D11,Outside,UK,RG,BLK,800
2017,August,Wednesday,16,19,D14,Apartment,OT,MT,WHI,500
2017,August,Wednesday,16,17,D12,Outside,UK,BM,None,75
2017,August,Saturday,12,5,D14,Apartment,KH,MT,None,2500
2017,August,Thursday,17,14,D14,Transit,RA,MT,SIL,100
2017,August,Thursday,10,17,D55,House,OT,MT,BLK,379.99
2017,August,Saturday,5,12,D52,Educational,ROCKY MOUNTAIN,MT,BLU,570
2017,August,Wednesday,2,21,D52,Outside,GIANT,TO,None,558
2017,August,Wednesday,16,8,D51,Outside,CC,RC,BLK,450
2017,August,Monday,14,18,D53,Apartment,GT,RG,BLK,449.99
2017,August,Friday,18,13,D52,Commercial,CC,RC,RED,450
2017,August,Friday,18,7,D51,Outside,SU,RG,SIL,350
2017,August,Monday,14,3,D53,Apartment,UK,RG,BLK,1200
2017,August,Wednesday,16,19,D52,Commercial,KH,RC,BLK,600
2017,August,Thursday,17,14,D53,Other,TR,TO,BLU,675
2017,August,Sunday,13,7,D51,Other,TR,RC,WHI,1300
2017,August,Friday,11,16,D32,Outside,TMC,SC,BLK,2175
2017,August,Thursday,17,18,D52,Commercial,KO,TO,RED,800
2017,August,Thursday,17,9,D53,Apartment,SU,MT,None,100
2017,August,Sunday,6,20,D11,Apartment,TR,RC,GRN,950
2017,August,Friday,18,13,D51,Outside,OT,FO,GRY,1200
2017,August,Friday,18,13,D52,Commercial,OT,RC,WHI,500
2017,August,Thursday,17,13,D53,Outside,OT,RG,RED,500
2017,August,Tuesday,15,21,D51,House,OT,RC,BLK,1605
2017,August,Friday,18,4,D53,Commercial,SPECIALIZED,RC,WHIBLK,1500
2017,July,Tuesday,4,9,D22,House,GI,OT,BLK,900
2017,August,Friday,18,22,D22,Commercial,MARIN OR MARINO,RG,GRY,800
2017,August,Thursday,17,14,D55,Commercial,EC1,EL,BLK,1935.69
2017,August,Saturday,19,11,D22,Other,OT,RG,GRY,700
2017,August,Saturday,19,12,D14,Outside,GI,RG,DBL,581
2017,August,Friday,18,23,D13,Outside,TR,RG,BLK,600
2017,August,Saturday,19,15,D43,Apartment,SU,MT,GRN,150
2017,August,Saturday,19,15,D51,Commercial,KH,RC,BLK,1000
2017,August,Thursday,17,23,D14,House,FJ,RC,BLK,850
2017,August,Friday,18,22,D14,Outside,UK,TO,BLK,950
2017,August,Thursday,17,23,D14,House,FJ,OT,BLK,850
2017,August,Friday,18,16,NSA,Outside,OT,MT,DBL,1500
2017,July,Sunday,30,22,D52,Outside,GT,MT,None,600
2017,August,Saturday,19,19,D23,Outside,SUPERCYCLE,RG,BLK,199
2017,August,Friday,18,22,D22,Commercial,MARIN OR MARINO,RG,BLK,400
2017,August,Friday,18,16,NSA,Outside,OT,MT,GRN,1000
2017,August,Sunday,20,1,D14,Apartment,TR,MT,BLK,390
2017,August,Sunday,20,11,D51,Outside,OT,OT,BLK,300
2017,August,Saturday,19,16,D52,Outside,MIELE,RG,BLU,500
2017,August,Sunday,20,3,D14,Educational,UK,MT,RED,1300
2017,August,Saturday,19,13,D14,Outside,OT,OT,LGR,1000
2017,August,Friday,18,21,D32,Apartment,RM,MT,GRY,900
2017,August,Wednesday,16,3,D14,Outside,OT,RG,BLK,500
2017,August,Monday,14,13,D14,Apartment,SU,RG,None,200
2017,August,Friday,18,17,D51,Apartment,RM,MT,WHI,2000
2017,August,Monday,21,12,D51,Educational,IN,RG,MRN,250
2017,August,Wednesday,16,17,D55,Apartment,OTHER,OT,None,120
2017,August,Friday,18,13,D14,Commercial,UK,RG,GRN,500
2017,August,Monday,21,8,D22,Other,CATALYST,MT,BLK,735
2017,August,Monday,21,14,D52,Outside,UK,RG,SIL,650
2017,August,Monday,21,9,D14,Apartment,KO,RG,DBL,749
2017,August,Friday,11,8,D51,Apartment,CA,RG,TRQ,999
2017,August,Saturday,19,9,D53,Educational,OT,RC,BLK,800
2017,August,Monday,21,22,D51,Commercial,FUJI,RC,BLK,600
2017,August,Wednesday,16,22,D14,Apartment,GI,MT,SIL,500
2017,August,Monday,21,20,D52,House,DB,MT,RED,1000
2017,August,Saturday,19,1,D14,Other,UK,RC,WHI,2500
2017,August,Monday,14,15,D41,Transit,CCM,MT,WHI,650
2017,August,Sunday,20,22,D14,House,OT,RG,DGR,300
2017,August,Monday,21,14,D52,Outside,GI,MT,GRY,1200
2017,August,Sunday,20,13,D32,Apartment,MA,RG,SIL,500
2017,July,Sunday,30,12,D11,Outside,SUPERCYCLE,MT,BLKGRN,200
2017,August,Monday,21,7,D14,Apartment,OT,MT,None,500
2017,August,Monday,21,7,D14,Apartment,OT,MT,BLK,500
2017,August,Wednesday,9,8,D51,Commercial,TR,TO,None,500
2017,August,Friday,18,13,D52,Commercial,OT,OT,OTH,500
2017,August,Sunday,20,12,D52,Other,CA,TO,RED,1000
2017,August,Monday,21,19,D14,Apartment,TR,TO,SIL,2200
2017,August,Saturday,19,10,D14,Apartment,GI,MT,WHI,500
2017,August,Tuesday,22,9,D51,Commercial,OT,OT,None,1500
2017,August,Sunday,20,23,D51,Apartment,UK,TO,WHI,500
2017,August,Monday,21,14,D53,Other,NO,RG,LGR,400
2017,August,Sunday,20,18,D14,Outside,OT,RC,LGR,1669.99
2017,August,Tuesday,22,9,D52,Outside,OT,RC,WHI,300
2017,August,Tuesday,22,9,D51,Commercial,OT,OT,BLK,1500
2017,August,Sunday,13,8,D32,Apartment,UK,MT,None,3000
2017,August,Sunday,20,23,D51,Apartment,UK,TO,DBL,500
2017,August,Monday,21,13,D42,Other,UK,MT,RED,700
2017,August,Tuesday,22,8,D22,Outside,CA,MT,GRY,1000
2017,August,Monday,14,3,D51,House,KO,RG,CPR,1100
2017,July,Monday,3,2,D52,Outside,CCM,OT,YEL,250
2017,August,Saturday,12,17,D43,House,SPECIALIZED,MT,SIL,2000
2017,August,Tuesday,22,18,D42,Apartment,CC,MT,WHI,640
2017,August,Tuesday,22,23,D14,House,OT,RG,DGR,700
2016,August,Sunday,21,15,D22,Apartment,UK,RC,BLK,900
2017,August,Wednesday,23,12,D55,House,RA,RG,BLK,2000
2017,July,Monday,3,2,D52,Outside,RALEIGH,OT,PLE,360
2017,August,Wednesday,23,17,D52,Commercial,OT,RG,LBL,349.99
2017,July,Tuesday,11,22,D32,House,GI,MT,RED,100
2017,August,Tuesday,22,17,D53,Outside,OT,MT,WHI,1500
2017,August,Saturday,19,11,D11,Outside,OTHER,MT,GRN,300
2017,July,Friday,7,11,D22,Outside,OT,RG,BLK,300
2017,August,Wednesday,23,16,D22,Transit,CC,MT,WHI,450
2017,August,Tuesday,15,20,D53,Outside,CC,MT,YEL,400
2017,August,Wednesday,23,22,D55,Outside,UK,RC,SIL,500
2017,August,Tuesday,22,16,D52,Outside,KO,RG,BLK,600
2017,August,Friday,18,23,D14,Outside,MIELE,OT,BLU,500
2017,August,Wednesday,23,21,D51,Commercial,OT,RG,WHI,280
2017,August,Friday,18,20,D14,Apartment,TR,RC,BLK,1250
2017,August,Thursday,24,16,D14,Commercial,CC,MT,None,599
2017,August,Monday,21,16,D51,Apartment,GI,MT,BLU,350
2016,November,Sunday,27,20,D14,House,GI,TO,OTH,770
2017,August,Thursday,24,18,D52,Commercial,TR,RC,GRN,500
2017,August,Thursday,24,18,D52,Commercial,GI,OT,BLK,600
2017,August,Tuesday,22,10,D53,Commercial,OT,RC,BLK,1300
2017,August,Wednesday,23,9,D55,House,GI,RG,GRN,500
2017,August,Saturday,5,15,D52,Educational,SEDONA,OT,None,400
2017,August,Tuesday,22,23,D53,Apartment,SPECIALIZED,OT,WHIBLK,1500
2017,August,Friday,25,18,D43,Outside,OTHER,MT,YELBLK,400
2017,August,Friday,25,15,D14,Outside,UK,MT,RED,200
2017,August,Thursday,24,8,D52,Commercial,KUO,EL,BLK,2500
2017,August,Friday,25,18,D14,Outside,TR,RG,BLK,520
2017,August,Friday,25,10,D12,House,CHILDS,OT,GRN,250
2017,August,Friday,25,15,D14,Outside,GT,MT,BLK,600
2017,August,Monday,14,8,D51,Apartment,OT,RG,GRY,400
2017,August,Friday,25,16,D52,Apartment,KO,RC,BLU,600
2017,August,Friday,25,18,D51,Outside,RA,RG,BLK,420
2017,August,Friday,18,12,D53,Other,ROCKY MOUNTAIN,MT,BLUWHI,3500
2017,August,Thursday,24,9,D52,Outside,NO,OT,BLK,400
2017,August,Friday,25,9,D33,House,OT,MT,GRY,100
2017,August,Saturday,26,3,D12,Other,TR,MT,BLK,400
2017,August,Saturday,26,20,D42,Outside,HUFFY,MT,BLKRED,108
2017,August,Thursday,24,14,D51,Apartment,KO,RG,DGR,810
2017,August,Friday,25,15,D14,Apartment,GIANT,MT,BLURED,900
2017,August,Friday,25,11,D53,Outside,GI,OT,BLU,850
2017,June,Saturday,10,11,D14,Apartment,GI,RG,None,1000
2017,August,Friday,25,23,D14,Outside,OT,EL,WHI,2299
2017,August,Monday,21,13,D14,Apartment,SC,OT,TRQ,399
2017,August,Saturday,26,18,D52,Commercial,SC,RG,RED,549.99
2017,August,Monday,14,20,D53,Other,OT,RG,BRN,700
2017,August,Saturday,26,21,D52,Outside,OT,RG,GRY,480
2017,August,Sunday,27,14,D51,Apartment,OT,RC,OTH,2600
2017,August,Monday,14,20,D53,Other,KH,RG,GRN,269
2017,August,Saturday,26,10,D51,Commercial,RM,MT,BLK,1200
2017,August,Saturday,26,18,D52,Commercial,SC,RG,RED,549.99
2017,August,Sunday,27,20,D53,Commercial,GI,RC,YEL,1500
2017,July,Saturday,29,8,D32,Apartment,SC,RG,YEL,180
2017,August,Monday,28,10,D32,Outside,CC,MT,BLU,500
2017,August,Sunday,27,13,D52,Commercial,TR,MT,RED,400
2017,August,Tuesday,22,17,D51,Outside,SC,OT,RED,400
2017,August,Monday,28,2,D41,Commercial,OTHER,MT,LGRWHI,338.99
2017,August,Sunday,27,10,D14,Outside,TR,MT,BLK,500
2017,August,Friday,25,16,D53,Outside,TR,RG,RED,600
2017,August,Monday,28,7,D52,Outside,SC,RG,BLK,350
2017,August,Friday,25,21,D14,Apartment,GI,RC,WHI,800
2017,August,Monday,28,7,D52,Commercial,CYCLEMANIA,RG,BLK,1600
2017,July,Saturday,29,8,D32,Apartment,KH,RG,YEL,160
2017,August,Monday,28,8,D52,Outside,NO,RG,None,600
2017,August,Wednesday,16,17,D55,House,UNKNOWN MAKE,MT,BLU,250
2017,August,Sunday,27,18,D51,Outside,NO,MT,None,50
2017,August,Wednesday,16,17,D55,House,UNKNOWN MAKE,BM,BLK,100
2017,August,Tuesday,29,14,D53,Other,TR,OT,GRY,800
2017,August,Tuesday,29,15,D51,Outside,GI,RG,YEL,1000
2017,August,Tuesday,29,8,D14,Other,NORTH ROCK,MT,BLK,440
2017,August,Tuesday,29,14,D53,Other,TR,RG,BLK,800
2017,August,Tuesday,29,10,D14,Other,OT,RC,BLK,2285.99
2017,August,Friday,25,13,D14,Outside,EVO,RC,BLK,740
2017,August,Tuesday,29,14,D53,Outside,UK,TO,LGR,450
2017,August,Tuesday,29,4,D11,House,UK,RG,MRN,250
2017,August,Tuesday,29,20,D14,Outside,CA,RG,BLK,3500
2017,August,Tuesday,29,22,D22,Commercial,UK,BM,WHI,400
2017,August,Tuesday,29,13,D32,Outside,SU,OT,BLK,299.99
